id,data_p,tipo,categ,valor,descricao
a30216,2023-02-02,VE,Supermercado,96.96,Compra 03/02 15:32 KI GRANJA
a30217,2023-02-02,VE,Supermercado,183.13,Compra 03/02 15:57 CORDEIRAO SUPERMERC
a30220,2023-02-06,VN,Saques,1,Saque 06/02 09:00 SAA-CARPINA
a30221,2023-02-06,FE,Tarifa bancaria,67.8,Tarifa Pacote de Serviços Cobrança ref  06/02/2023
a30222,2023-02-06,VN,Compra extra,32.71,Compra DBT
a30223,2023-02-07,VE,Supermercado,53.89,Compra 07/02 15:11 KI PRECO
a30224,2023-02-08,VN,Restaurante,62,Compra 08/02 12:49 ESTACAO EXPRESSO
a30225,2023-02-08,VE,Gasolina,100.03,Compra 08/02 14:04 ALBUQUERQUE PNEUS CA
a30226,2023-02-08,VN,Compra extra,75.18,Compra 08/02 09:32 CARMEL
a30227,2023-02-08,VN,Compra extra,212.42,Compra 08/02 12:09 PAG*Lojas2001 Presente
a30228,2023-02-08,VN,Saques,1,Saque no TAA 08/02 13:07 SAA-CARPINA
a30229,2023-02-08,VN,Saques,1,Saque no TAA 08/02 13:08 SAA-CARPINA
a30230,2023-02-09,VE,Estacionamento,8,09/02 11:09 HEPTA ESTACIONAMENTO
a30231,2023-02-09,VN,Restaurante,52.09,Compra 09/02 11:46 TEMPERO DA FAZENDA
a30232,2023-02-09,VE,Farmacia,72.24,Compra 09/02 12:10 DROGASIL 2464
a30233,2023-02-09,VE,Estacionamento,11.5,Compra 09/02 12:20 TACARUNA PARKING
a30233,2023-02-09,VN,Compra extra,28.23,Compra 09/02 15:48 CARMEL
a30234,2023-02-09,VE,Farmacia,34.99,09/02 12:38 DROGARIA BONGI
a30234,2023-02-10,VN,Compra extra,23.75,Compra 10/02 09:02 DOIS IRMAOS MAT CONS
a30235,2023-02-10,VN,Compra extra,19.31,Compr 10/02 11:25 CARMEL
a30236,2023-02-10,VE,Supermercado,49.73,Compra 10/02 11:40 KI PRECO
a30237,2023-02-10,VN,Saques,1,Saque no TAA 10/02 15:22 SAA-CARPINA
a30238,2023-02-13,VE,Supermercado,200.73,Compra 13/02 10:54 SUPERMERCADO GONZAGA
a30239,2023-02-13,VE,Gasolina,100,Compra 13/02 11:05 POSTO BOM JESUS
a30240,2023-02-15,VN,Saques,1,Saque no TAA 15/02 08:56 SAA-CARPINA
a30241,2023-02-17,VN,Compra extra,54,Compra 17/02 Vieira Variedades
a30242,2023-02-17,VE,Supermercado,75.07,Compra 17/02 11:25 SUPERMERCADO GONZAGA
a30243,2023-02-17,VN,Saques,1,Saque no TAA 17/02 10:50 SAA-CARPINA
a30244,2023-02-21,VN,Compra extra,80,Compra 21/02 08:47 PAG*FrDeSousaComerci
a30245,2023-02-20,VE,Gasolina,100.09,Compra 20/02 09:13 ALBUQUERQUE PNEUS CA
a30246,2023-02-28,VE,Farmacia,58.37,Compra 18/02 08:21 3162 DROGASIL
a30247,2023-02-24,VE,Supermercado,133.59,Compra 24/02 15:46 KI PRECO
a30248,2023-02-24,VE,Supermercado,21.52,Compra 24/02 16:16 SUPERMERCADO GONZAGA
a30249,2023-02-27,VN,Compra extra,16.9,Compra 27/02 13:53 CARMEL
a30250,2023-02-25,VN,Compra extra,24,Compra 25/02 14:14 SR BROWNIE TURBO KIDS
a30251,2023-02-25,VN,Compra extra,101.98,Compra 25/02 15:00 BCA MELISSA
a30252,2023-02-25,VN,Entretenimento,42,Compra 25/02 15:41 PAG*Sorvetes De
a30253,2023-02-25,VE,Estacionamento,5,Compra 25/02 15:59 ESTACIONAMENTO CARPI
a30254,2023-02-26,VN,Compra extra,60,Compra 26/02 16:14 K2 COMERCIO E INDUST
a30255,2023-02-27,VN,Saques,1,Saque no TAA 27/02 14:09 SAA-CARPINA
a30256,2023-02-27,VN,Saques,1,Saque no TAA 27/02 14:11 SAA-CARPINA
a30257,2023-02-25,VN,Compra extra,55.92,Pix - Enviado 25/02 11:38 Mercearia Store
a30258,2023-02-25,VN,Compra extra,89,Pix - Enviado 25/02 12:18 Kuxixo Modas Ltda
a30259,2023-02-25,VN,Compra extra,125.8,Pix env 25/02 13:07 K Gustavo Ribeiro Da Silva
a30260,2023-02-27,VE,Outros pagtos,200,Pix env 27/02 16:33 José Enicenio Gomes De Que
a30303,2023-03-02,FN,Armaz_nuvem,10.9,Pagto Apple/bill Sao Paulo Bra
a30304,2023-03-02,FE,Tarifa bancaria,26,Pagto Anuidade Diferenciada Tit-parc 02/12 Br
a30305,2023-03-03,VN,Entretenimento,126.6,Compra 03/03 13:23 BRASIL CAIPIRINHAS
a30306,2023-03-03,VN,Compra extra,49.9,Compra 03/03 13:40 MP *OUTLETAVENIDA DA
a30307,2023-03-03,VN,Compra extra,26.04,Compra 03/03 18:11 KOCH
a30308,2023-03-03,VN,Compra extra,197.5,Compra 03/03 18:39 PAG*Franquia Lupo
a30309,2023-03-03,VE,Veiculares,660.3,Pagto de Impostos SEFAZ PE
a30310,2023-03-03,FE,Convenio,54.3,Pagto ROSA MASTER LTDA
a30311,2023-03-03,FE,Telefone movel,206.71,Pagto conta telefone VIVO PE
a30312,2023-03-03,FE,Internet fixa,179.9,Pagto EDUARDO DE CASTRO LIKA NETO
a30313,2023-03-03,VN,Compra extra,24,Compra 04/03 14:46 K & G DISTRIBUIDORA
a30314,2023-03-03,VN,Compra extra,26,Compra 05/03 12:36 VIC VIVTORIA
a30315,2023-03-03,VN,Compra extra,20,Compra 05/03 12:37 VIC VIVTORIA
a30316,2023-03-06,FE,Tarifa bancaria,67.8,Tarifa Pacote de Serviços Cobrança ref 06/03/2023
a30317,2023-03-07,VE,Supermercado,80.9,Compra 07/03 12:33 SUPERMERCADO GONZAGA
a30320,2023-03-09,VE,Supermercado,423.27,Compra 09/03 09:57 CARPINA NOVO ATACAR
a30321,2023-03-09,VN,Saques,1,Saque no TAA 09/03 08:41 SAA-CARPINA
a30322,2023-03-13,VE,Supermercado,240.22,Compra 13/03 09:35 KI GRANJA
a30323,2023-03-13,VE,Supermercado,19.65,Compra 13/03 09:49 CORDEIRAO SUPERMERCA
a30324,2023-03-13,VE,Farmacia,288.21,Compra 13/03 10:21 3162DROGASIL
a30325,2023-03-16,VE,Supermercado,132.17,Compra 16/03 08:55 KI PRECO
a30326,2023-03-16,VN,Compra extra,27.75,Compra 16/03 09:11 CARMEL
a30327,2023-03-16,VN,Compra extra,79.19,Compra  16/03 10:32 3162DROGASIL
a30328,2023-03-16,VE,Gasolina,100,Compra 16/03 10:45 POSTO BOM JESUS
a30329,2023-03-21,VE,Supermercado,55.85,Compra 21/03 11:00 NOVO ATACADO CARPINA
a30330,2023-03-21,VN,Saques,1,Saque no TAA 21/03 10:12 SAA-CARPINA
a30331,2023-03-21,VN,Saques,1,Saque no TAA 21/03 10:13 SAA-CARPINA
a30332,2023-03-22,VE,Supermercado,45.35,Compra 22/03 15:45 NOVO ATACADO CARPINA
a30333,2023-03-24,VE,Supermercado,279.82,Compra 24/03 13:40 NOVO ATACADO CARPINA
a30334,2023-03-25,VN,Restaurante,100,Compra 26/03 13:42 RESTAURANTE COMER CO
a30335,2023-03-25,VN,Compra extra,30.9,Compra 25/03 10:09 ARMAZEM LIBECA
a30336,2023-03-27,VE,Supermercado,31.18,Compra 27/03 14:13 SUPERMERCADO GONZAGA
a30337,2023-03-27,VE,Farmacia,27.29,Compra 27/03 14:19 FARM INDEP CARPINA
a30338,2023-03-27,VE,Gasolina,50.09,Compra 27/03 14:31 ALBUQUERQUE PNEUS CA
a30339,2023-03-28,VN,Entretenimento,36.7,Compra 28/03 08:58 PAG*Deltaexpresso
a30340,2023-03-28,VN,Restaurante,37.2,Compra 28/03 11:30 SABOR TROPICAL
a30341,2023-03-28,VN,Restaurante,49,Compra 28/03 14:21 EDILSON MANOEL
a30342,2023-03-28,VE,Estacionamento,11.5,Compra 28/03 14:24 TACARUNA PARKING
a30343,2023-03-28,VN,Saques,1,Saque no TAA 28/03 12:28 SOP-SHOP TACARUNA
a30344,2023-03-31,VE,Supermercado,41.24,Compra 31/03 10:20 SUPERMERCADO GONZAGA
a30345,2023-03-31,VN,Saques,200,Saque no TAA 31/03 10:28 SAA-CARPINA
a30402,2023-04-03,VN,Compra extra,54.9,Apple com/bill 1/Abr
a30403,2023-04-03,VN,Compra extra,84.9,Apple com/bill  3/Abr
a30404,2023-04-03,FN,Assinatura_App,3.5,Apple com/bill 3/04
a30405,2023-04-03,FN,Assinatura_App,25.9,Netflix com
a30406,2023-04-03,FN,Assinatura_App,26,Anuidade Diferenciada Tit parc 04/12 Br
a30407,2023-04-03,VE,Supermercado,156.18,Compra 04/04 09:24 KI PRECO
a30408,2023-04-03,VE,Farmacia,144.2,Compra 04/04 14:25 3162DROGASIL
a30409,2023-04-03,VE,Veiculares,660.3,Pagto de Impostos SEFAZ PE (Detran)
a30410,2023-04-03,FE,Convenio,54.3,Pagto ROSA MASTER LTDA
a30411,2023-04-03,FE,Internet fixa,179.9,Pagto EDUARDO DE CASTRO LIRA NETO
a30412,2023-04-03,FE,Telefone movel,160.98,Pagto VIVO Total PE
a30413,2023-04-06,VE,Padaria,24.53,Compra 06/04 17:44 PG TON PANIFICADORA
a30414,2023-04-06,VN,Compra extra,306,Pix Env 06/04 15:43 Harllan Dellon Da Silva (Serv Casa)
a30415,2023-04-06,FE,Tarifa bancaria,67.8,Pagto Tarifa Pacote de Serviços
a30417,2023-04-09,VN,Restaurante,104,Compra 09/04 12:51 RESTAURANTE ACACIA
a30418,2023-04-07,VN,Saques,200,Saque no TAA 07/04 10:54 SAA-CARPINA
a30419,2023-04-11,VE,Gasolina,100.05,Compra 11/04 16:23 ALBUQUERQUE PNEUS CA
a30420,2023-04-11,VN,Saques,200,Banco 24 Horas 11/04 16:34 SHOPPING CARPINA
a30421,2023-04-13,VE,Supermercado,187.88,Compra 13/04 15:29 NOVO ATACADO CARPINA
a30422,2023-04-14,VN,Compra extra,16,Compra 13/04 15:40 ADVANCE REFRIGERACAO
a30423,2023-04-13,VE,Farmacia,68.02,Compra 13/04 15:58 3162DROGASIL
a30424,2023-04-17,VN,Compra extra,29.65,Compra 17/04 10:50 BOUTIQUE DO SERTAO
a30425,2023-04-17,VE,Supermercado,27.8,Compra 17/04 15:00 NOVO ATACADO CARPINA
a30426,2023-04-20,VN,Compra extra,14,Compra 20/04 10:53 ROSEMARY M DO R FR
a30427,2023-04-20,VN,Compra extra,10.99,Compra 20/04 11:00 LOJAS AMERICANAS 534
a30428,2023-04-20,VE,Estacionamento,6,Compra 20/04 11:26 RECIFE PREMIUM ADMIN (estac)
a30429,2023-04-20,VN,Compra extra,100,Compra 20/04 11:47 POSTO DO GAS
a30430,2023-04-20,VE,Padaria,40.45,Compra 20/04 16:51 MP *PadariaDoPOVO AVE
a30431,2023-04-24,VE,Supermercado,64.75,Compra 24/04 15:28 SUPERMERCADO GONZAGA
a30432,2023-04-24,VE,Farmacia,20.48,Compra 24/04 15:35 3162DROGASIL
a30433,2023-04-24,VN,Saques,200,Saque no TAA 24/04 15:44 SAA-CARPINA
a30434,2023-04-25,VN,Restaurante,81,Compra  25/04 13:39 NATURALLE
a30435,2023-04-26,VE,Padaria,61.61,Compra 26/04 17:30 C JARDIM DELICATESSE
a30436,2023-04-28,VE,Gasolina,100,Compra 28/04 10:43 Posto ALENCAR E CAVALCANTI
a30437,2023-04-28,VE,Padaria,40.08,Compra 28/04 17:12 ROSARINHO DELICATESS
a30438,2023-04-29,VE,Supermercado,51.15,Compra 29/04 13:30 NOVO ATACADO CARPINA
a30439,2023-04-30,VE,Supermercado,43.37,Compra 30/04 11:26 SUPERMERCADO GONZAGA
a30502,2023-05-03,VN,Compra extra,54.9,Apple com/bill 1/Abr
a30503,2023-05-03,VN,Compra extra,84.9,Apple com/bill Sao Paulo
a30504,2023-05-03,FN,Assinatura_App,3.5,Apple com/bill Sao Paulo
a30505,2023-05-03,FN,Assinatura_App,25.9,Netflix com Sao Paulo Bra
a30506,2023-05-03,FE,Tarifa bancaria,26,Anuidade Diferenciada Tit-parc 04/12
a30507,2023-05-03,VE,Supermercado,51.15,Compra 2/04 13:30 NOVO ATACADO CARPINA
a30508,2023-05-03,VE,Supermercado,43.37,Compra 3/04 11:26 SUPERMERCADO GONZAGA
a30509,2023-05-03,VN,Saques,350,Saque Bco 24h 02/06 13:54 SHOPPING CARPINA
a30510,2023-05-03,VE,Supermercado,55.05,Compra 03/05 14:37 NOVO ATACADO CARPINA
a30511,2023-05-03,FE,Internet fixa,179.9,Pagamento de Boleto PLANALTO NET
a30512,2023-05-03,FE,Telefone movel,160.98,Pagto conta telefone VIVO PE
a30513,2023-05-03,FE,Convenio,54.3,Pagamento de Boleto ROSA MASTER LTDA
a30514,2023-05-04,VE,Supermercado,92.69,Compra 04/05 10:06 CORDEIRAO SUPERMERCA
a30515,2023-05-04,VE,Supermercado,127.78,Compra 04/05 10:18 KI GRANJA
a30516,2023-05-04,VN,Compra extra,182,Pix Env 04/05 14:37 Maria Candida Muniz De Oli
a30517,2023-05-05,FE,Tarifa bancaria,67.8,Tarifa Pacote Serviços Cobrança ref 05/05/2023
a30518,2023-05-08,VE,Padaria,13.58,Compra 08/05 15:34 PG *TON PANIFICADORA
a30519,2023-05-08,VE,Supermercado,120,Compra 07/05 10:43 FROGPAY*CARNE DE SOL
a30520,2023-05-06,VE,Gasolina,150,Compra 06/05 09:04 EDU PETRO COMB LTDA
a30521,2023-05-08,VE,Supermercado,97.49,Compra 08/05 09:40 SUPERMERCADO GONZAGA
a30522,2023-05-06,VN,Restaurante,203.5,Compra 06/05 13:14 PAG*WellingtonSoares
a30523,2023-05-09,VN,Entretenimento,42,Compra 09/05 13:44 PAG*Sorvetes De
a30524,2023-05-09,VN,Saques,50,Bco 24h 09/05 13:17 SHOPPING CARPINA
a30525,2023-05-15,VE,Supermercado,29.88,Compra 15/05 15:16 SUPERMERCADO GONZAGA
a30526,2023-05-15,VE,Farmacia,293.08,Compra 15/05 15:28 3162 DROGASIL
a30527,2023-05-15,VE,Supermercado,83.13,Compra 13/05 17:24 NOVO ATACADO CARPINA
a30528,2023-05-15,VN,Saques,300,Saque no TAA 15/05 14:55 SAA-CARPINA
a30529,2023-05-17,VE,Farmacia,17.8,Compra 17/05 16:15 PG *TON PANIFICADORA
a30530,2023-05-18,VN,Entretenimento,62,Compra 18/05 15:42 ESTACAO EXPRESSO
a30531,2023-05-21,VE,Farmacia,11.19,Compra 21/05 16:47 PADARIA JAQUEIRA
a30532,2023-05-21,VE,Gasolina,100,Compra 21/05 16:57 ALENCAR E CAVALCANTI
a30533,2023-05-22,VN,Restaurante,81.97,Compra 22/05 12:25 LEN RESTAURANTES LTD
a30534,2023-05-22,VN,Entretenimento,35.97,Compra 22/05 13:17 PAG*Eduardo Baltar
a30535,2023-05-22,VN,Compra extra,16.5,Compra 22/05 13:35 MICROART
a30536,2023-05-22,VE,Farmacia,47.69,Compra 22/05 13:42 DROGASIL 2464
a30537,2023-05-22,VE,Estacionamento,11.5,Compra 22/05 13:49 TACARUNA PARKING
a30538,2023-05-22,VN,Restaurante,140.8,Compra 20/05 12:59 CAPRINO'S
a30539,2023-05-23,VN,Entretenimento,40,Compra 23/05 11:52 CAFE MOSTEIRO
a30540,2023-05-23,VE,Padaria,24.34,Compra 23/05 17:39 ROSARINHO DELICATESS
a30541,2023-05-23,VN,Compra extra,14.2,Compra 23/05 10:21 DROG CARREFOUR DRT 4
a30542,2023-05-25,VN,Restaurante,114.95,Compra 25/05 13:23 CAPRINO'S
a30543,2023-05-29,VN,Restaurante,35,Compra 29/05 11:44 RESTAURANTE ACACIA
a30544,2023-05-29,VE,Supermercado,49.28,Compra 29/05 16:22 NOVO ATACADO CARPINA
a30545,2023-05-29,VE,Gasolina,150,Compra 27/05 13:34 POSTO AMANHECER
a30603,2023-06-02,VN,Compra extra,27.9,Apple/bill 2/Jun Sao Paulo Bra
a30604,2023-06-02,FN,Armaz_nuvem,3.5,Apple/bill 16/Jun Sao Paulo Bra
a30605,2023-06-02,FN,Assinatura_App,25.9,Netflix com Sao Paulo Bra
a30606,2023-06-02,FE,Tarifa bancaria,26,Anuidade Diferenciada Tit-parc 06/12 Br
a30607,2023-06-02,VN,Compra extra,99.98,Compras 20/6 Centauro Shop 15/Jun Parc 1/2
a30608,2023-06-02,VN,Compra extra,25,Compra com Cartão 02/06 14:28 MICH STORE
a30609,2023-06-02,FE,Convenio,54.3,PagtoROSA MASTER LTDA
a30610,2023-06-05,VE,Farmacia,102.77,Compra 05/06 12:03 3162DROGASIL
a30611,2023-06-05,VE,Gasolina,150,Compra 03/06 14:46 ALENCAR E CAVALCANTI
a30612,2023-06-05,VE,Supermercado,51.14,Compra 05/06 16:32 SUPERMERCADO GONZAGA
a30613,2023-06-05,VN,Saques,100,Saque no TAA 05/06 11:27 SAA-CARPINA
a30614,2023-06-05,VE,Outros pagtos,150,Pagto 05/06 15:00 Pilates
a30615,2023-06-05,FE,Internet fixa,179.9,Pagto PLANALTO NET
a30616,2023-06-05,FE,Telefone movel,160.98,Pagto conta telefone VIVO PE
a30617,2023-06-07,VE,Outros pagtos,50,Pix - Enviado 07/06 08:43 Admilson Luiz Da Silva
a30618,2023-06-09,VE,Supermercado,196.58,Compra 09/06 09:16 SUPERMERCADO GONZAGA
a30619,2023-06-09,VN,Saques,300,Saque no TAA 09/06 9:27 SAA-CARPINA
a30620,2023-06-11,VN,Entretenimento,83.3,Compra 11/06 12:38 DONA VIT PARK
a30621,2023-06-11,VN,Entretenimento,27.6,Compra 11/06 13:53 CARMO CHOCOLATES
a30622,2023-06-14,VE,Supermercado,51.29,Compra 14/06 10:04 CORDEIRAO SUPERMERCA
a30623,2023-06-14,VE,Supermercado,108.43,Compra 14/06 10:21 KI GRANJA
a30624,2023-06-14,VE,Gasolina,100,Compra 14/06 10:36 POSTO BOM JESUS
a30625,2023-06-15,VN,Compra extra,50.98,Compra 15/06 11:56 ORGANICO RECIFE
a30626,2023-06-19,VE,Farmacia,130.2,Compra  19/06 16:30 3162DROGASIL
a30627,2023-06-19,VE,Supermercado,16.78,Compra 19/06 16:42 NOVO ATACADO CARPINA
a30628,2023-06-19,VE,Supermercado,207.69,Compra 17/06 12:58 SUPERMERCADO GONZAGA
a30629,2023-06-19,VN,Saques,200,Saque no TAA 17/06 13:07 SAA-CARPINA
a30630,2023-06-21,VE,Farmacia,11.9,Compra 21/06 14:47 DROGASIL 2464
a30631,2023-06-21,VE,Estacionamento,11.5,Compra 21/06 14:52 TACARUNA PARKING
a30632,2023-06-21,VN,Restaurante,100,21/06 13:17 CAPRINO'S
a30633,2023-06-21,VN,Compra extra,9.97,Pix - Enviado 21/06 07:22 Launch Pad Tecnologia
a30634,2023-06-22,VE,Padaria,31.14,Compra 22/06 07:18 ROSARINHO DELICATESS
a30635,2023-06-26,VE,Supermercado,75.18,Compra 26/06 16:32 SUPERMERCADO GONZAGA
a30636,2023-06-26,VE,Supermercado,75.18,Compra 26/06 16:32 SUPERMERCADO GONZAGA
a30637,2023-06-29,VN,Compra extra,155.8,Compra 29/06 09:44 CARMEL
a30638,2023-06-29,VE,Supermercado,134.58,Compra 29/06 11:22 SUPERMERCADO GONZAGA
a30639,2023-06-29,VE,Supermercado,30.99,Compra 29/06 11:40 F INDEP CARPINA
a30640,2023-06-30,VE,Gasolina,100.03,Compra 30/06 15:26 ALBUQUERQUE PNEUS CA
a30701,2023-07-03,VN,Compra extra,27.9,Apple 2/Jul
a30702,2023-07-03,FN,Armaz_nuvem,3.5,Apple 16/Jul
a30703,2023-07-03,FN,Assinatura_App,25.9,Netflix 18/Jul
a30704,2023-07-03,FE,Tarifa bancaria,26,Anuidade Diferenciada Tit-parc 07/12
a30705,2023-07-03,VN,Compra extra,175.62,Amazon Market 20/Mai
a30706,2023-07-03,VN,Compra extra,99.98,Centauro Shop 15/Jun
a30707,2023-07-03,VN,Compra extra,60.03,Figueiras Cal 21/Jun
a30708,2023-07-03,VE,Gasolina,100,Compra 03/07 10:37 FELIX E CAVALCANTI
a30709,2023-07-03,VN,Entretenimento,25,Compra 03/07 14:29 MICH STORE
a30710,2023-07-03,VE,Estacionamento,5,Compra 03/07 14:34 ESTACIONAMENTO CARPI
a30711,2023-07-03,VN,Saques,150,Banco 24 Horas 03/07 14:26 SHOPPING CARPINA ATMR
a30713,2023-07-03,FE,Convenio,54.3,Pagto ROSA MASTER LTDA
a30714,2023-07-03,FE,Telefone movel,160.98,Pagto conta telefone VIVO PE
a30715,2023-07-03,FE,Internet fixa,179.9,Pagto PLANALTO NET LTDA
a30716,2023-07-05,VE,Supermercado,187.12,Compra 05/07 09:54 SUPERMERCADO GONZAGA
a30717,2023-07-05,FE,Tarifa bancaria,67.8,Tarifa Pacote Serviços  ref  05/07/2023
a30718,2023-07-06,VN,Restaurante,89.93,Compra 06/07 17:23 PIZZARIA ESTACAO SHO
a30719,2023-07-06,VE,Estacionamento,10,Compra 06/07 17:52 ESTACIONAMENTO CARPI
a30720,2023-07-07,VE,Supermercado,250,Compra 07/07 11:03 NOVO ATACADO CARPINA
a30721,2023-07-07,VE,Farmacia,167.98,Compra 07/07 11:41 3162 DROGASIL
a30722,2023-07-07,VE,Veiculares,1588.73,Pagto AZUL COMPANHIA DE SEGUROS GERA
a30723,2023-07-07,VE,Farmacia,88.57,Compra  10/07 11:48 3162DROGASIL
a30724,2023-07-08,VN,Restaurante,83.97,Compra 08/07 18:23 PIZZARIA ESTACAO SHO
a30725,2023-07-10,VN,Compra extra,10,Pix - Enviado 10/07 16:15 Rebecca Rhayssa De Lira Mo
a30726,2023-07-11,VE,Gasolina,150,Compra 11/07 14:30 Posto ALENCAR E CAVALCANTI
a30727,2023-07-12,VE,Supermercado,23.61,Compra 12/07 16:30 NOVO ATACADO CARPINA
a30728,2023-07-13,VN,Restaurante,102.27,Compra 13/07 12:13 SABOR TROPICAL
a30729,2023-07-13,VN,Restaurante,35.97,Compra 13/07 13:29 PAG*Eduardo Baltar
a30730,2023-07-13,VN,Compra extra,39.5,Compra 13/07 14:04 TACARUNA UTILIDADES
a30731,2023-07-13,VN,Compra extra,30,Compra 13/07 14:43 EDILSON MANOEL
a30732,2023-07-13,VN,Restaurante,19,Compra 13/07 15:11 PASTELITTO TACARUNA
a30733,2023-07-13,VE,Estacionamento,11.5,Compra 13/07 16:46 TACARUNA PARKING
a30734,2023-07-16,VE,Supermercado,110.28,Compra 17/07 16:35 NOVO ATACADO CARPINA
a30735,2023-07-16,VE,Supermercado,87.31,Compra 16/07 08:33 SUPERMERCADO GONZAGA
a30736,2023-07-16,VE,Farmacia,45.9,Compra 16/07 08:36 3162DROGASIL
a30737,2023-07-18,VN,Compra extra,95,Pix - Enviado 18/07 12:04 Maria Ocelia Marques Da Si
a30738,2023-07-19,VN,Compra extra,24,Compra 19/07 09:25 VIEIRA VARIEDADES
a30739,2023-07-22,VE,Supermercado,300,Compra 22/07 13:55 NOVO ATACADO CARPINA
a30740,2023-07-24,VE,Farmacia,276.33,Compra 24/07 16:34 3162DROGASIL
a30741,2023-07-26,VN,Compra extra,25,Compra  26/07 10:13 MICH STORE
a30742,2023-07-26,VE,Farmacia,24.68,Compra 26/07 10:34 FARMACIA A LARANJINH
a30743,2023-07-26,VE,Estacionamento,5,Compra 26/07 10:50 ESTACIONAMENTO CARPI
a30744,2023-07-26,VE,Padaria,10,Compra 26/07 16:30 PG *TON PANIFICADORA
a30745,2023-07-31,VE,Supermercado,63.82,Compra 31/07 16:35 SUPERMERCADO GONZAGA
a30802,2023-08-04,VN,Compra extra,27.9,Apple 2/Ago
a30803,2023-08-04,FN,Armaz_nuvem,4.9,Apple 16/Ago
a30804,2023-08-04,FN,Assinatura_App,25.9,Netflix 18/Ago
a30805,2023-08-04,FN,Assinatura_App,26,Anuidade Diferenciada Tit parc 22/Ago
a30806,2023-08-04,VN,Compra extra,59.99,Compras Figueiras Calçados 21/Jun parc 2/5
a30807,2023-08-04,VE,Estacionamento,54.3,Pagto ROSA MASTER LTDA
a30808,2023-08-04,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA
a30809,2023-08-04,FE,Telefone movel,270.99,Pagto conta telefone VIVO PE
a30810,2023-08-04,VN,Saques,200,Saque no TAA 01/08 10:27 SAA-CARPINA
a30811,2023-08-04,VE,Farmacia,146.68,Compra 04/08 10:58 3162DROGASIL
a30812,2023-08-04,VN,Saques,250,Saque no TAA 04/08 11:25 SAA-CARPINA
a30813,2023-08-07,VN,Compra extra,79.15,Compra 07/08 10:03 CARMEL
a30814,2023-08-07,VE,Supermercado,46.89,Compra 07/08 11:13 SUPERMERCADO GONZAGA
a30815,2023-08-07,FE,Tarifa bancaria,67.8,Tarifa Pacote de Serviços Cobr ref  07/08/2023
a30816,2023-08-09,VN,Restaurante,80,Compra 09/08 12:37 RESTAURANTE ACACIA
a30817,2023-08-09,VE,Gasolina,150,Compra 09/08 16:09 EDU PETRO COMB LTDA
a30818,2023-08-11,VE,Supermercado,150,Compra 11/08 09:20 NOVO ATACAREJO
a30819,2023-08-12,VN,Entretenimento,19,Compra 12/08 14:29 SAN PAOLO GELATERIA
a30820,2023-08-12,VN,Compra extra,89.9,Compra 12/08 16:04 MR CAT
a30821,2023-08-12,VN,Compra extra,129.99,Compra 12/08 16:21 Restaurante PAG Inovathi
a30822,2023-08-12,VE,Estacionamento,11.5,Compra 12/08 16:56 TACARUNA PARKING
a30823,2023-08-15,VN,Compra extra,38.61,Compra com Cartão 15/08 10:46 CARMEL
a30824,2023-08-16,VE,Gasolina,100.01,Compra 16/08 17:02 ALBUQUERQUE PNEUS CA
a30825,2023-08-17,VN,Restaurante,169.64,Compra 17/08 12:43 OUTBACK STEAKHOUSE
a30826,2023-08-17,VE,Estacionamento,11.5,Compra 17/08 13:49 TACARUNA PARKING
a30827,2023-08-17,VN,Saques,100,Saque no TAA 17/08 13:33 SOP-SHOP TACARUNA
a30828,2023-08-18,VE,Supermercado,129.58,Compra 18/08 09:50 CORDEIRAO SUPERMERCA
a30829,2023-08-20,VE,Farmacia,169.31,Compra 20/08 11:18 DROGASIL3475
a30830,2023-08-20,VE,Gasolina,100,Compra 20/08 13:01 POSTO ALPES SUICO LT
a30831,2023-08-20,VN,Compra extra,215,Compra H-phone Pix 19/08 10:19 Pix Marketplace
a30832,2023-08-25,VE,Supermercado,65.14,Compra 25/08 09:18 SUPERMERCADO GONZAGA
a30833,2023-08-28,VN,Restaurante,42,Compra 28/08 12:15 RESTAURANTE ACACIA
a30834,2023-08-28,VE,Gasolina,100,Compra 28/08 14:38 EDU PETRO COMB LTDA
a30835,2023-08-28,VN,Compra extra,49.12,Compra 26/08 11:41 PAG*Lojas 2001
a30836,2023-08-28,VN,Saques,50,Saque no TAA 28/08 16:12 SAA-CARPINA
a30837,2023-08-28,VN,Saques,20,Saque no TAA 28/08 16:14 SAA-CARPINA
a30838,2023-08-29,VE,Padaria,26.91,Compra 29/08 09:35 COMPAO
a30839,2023-08-29,VE,Supermercado,84.55,Compra 29/08 12:11 SABOR TROPICAL
a30840,2023-08-29,VN,Compra extra,129.96,Compra 29/08 12:52 PAG*Lupo
a30841,2023-08-29,VE,Estacionamento,11.5,Compra 29/08 14:20 TACARUNA PARKING
a30842,2023-08-30,VE,Supermercado,107.34,Compra 30/08 16:25 SUPERMERCADO GONZAGA
a30843,2023-08-30,VE,Outros pagtos,150,Compra 30/08 Pilates
a30902,2023-09-04,VN,Compra extra,27.9,Compra de aplicativo Apple SP
a30903,2023-09-04,VN,Compra extra,56.99,Compra Figueiras Calçados
a30904,2023-09-04,FN,Armaz_nuvem,4.9,Pagto Apple nuvem 16/Set SP
a30905,2023-09-04,FN,Assinatura_App,25.9,Pagto Netflix SP
